sub,block,event,acc,time,task,race
25,1,BF,1,8141,NAME,black
25,1,BF,1,14278,NAME,black
25,1,BF,1,7033,NAME,black
25,1,BF,1,12042,NAME,black
25,1,BF,1,6369,NAME,black
25,1,BF,1,7999,NAME,black
25,1,BF,1,7361,NAME,black
25,1,BF,1,7215,NAME,black
25,1,BF,1,9495,NAME,black
25,1,BF,1,9436,NAME,black
25,1,BM,1,11862,NAME,black
25,1,BM,1,16379,NAME,black
25,1,BM,1,19557,NAME,black
25,1,BM,1,7923,NAME,black
25,1,BM,1,13619,NAME,black
25,1,BM,1,16226,NAME,black
25,1,BM,1,10112,NAME,black
25,1,BM,1,8907,NAME,black
25,1,BM,1,8007,NAME,black
25,1,BM,1,9334,NAME,black
25,1,BM,1,7859,NAME,black
25,1,BM,1,9702,NAME,black
25,1,BM,1,7944,NAME,black
25,1,BM,1,9816,NAME,black
25,1,BM,1,11541,NAME,black
25,1,WF,1,10130,NAME,white
25,1,WF,1,9350,NAME,white
25,1,WF,1,16215,NAME,white
25,1,WF,1,22561,NAME,white
25,1,WF,1,11908,NAME,white
25,1,WF,1,9528,NAME,white
25,1,WF,1,17871,NAME,white
25,1,WF,1,8720,NAME,white
25,1,WF,1,9443,NAME,white
25,1,WF,1,7147,NAME,white
25,1,WF,1,14190,NAME,white
25,1,WF,1,7886,NAME,white
25,1,WF,1,11491,NAME,white
25,1,WF,1,13063,NAME,white
25,1,WF,1,14032,NAME,white
25,1,WF,1,17849,NAME,white
25,1,WF,1,7296,NAME,white
25,1,WF,1,5479,NAME,white
25,1,WF,1,15225,NAME,white
25,1,WM,1,15774,NAME,white
25,1,WM,1,8407,NAME,white
25,1,WM,1,7764,NAME,white
25,1,WM,1,23870,NAME,white
25,1,WM,1,12409,NAME,white
25,1,WM,1,16638,NAME,white
25,1,WM,1,7038,NAME,white
25,1,WM,1,10027,NAME,white
25,1,WM,1,10226,NAME,white
25,1,WM,1,19580,NAME,white
25,1,WM,1,11415,NAME,white
25,1,WM,1,9662,NAME,white
25,1,WM,1,8621,NAME,white
25,1,WM,1,6652,NAME,white
25,1,WM,1,8222,NAME,white
25,1,WM,1,6515,NAME,white
25,1,WM,1,7211,NAME,white
25,1,WM,1,8374,NAME,white
25,1,WM,1,6305,NAME,white
25,1,WM,1,9155,NAME,white
25,1,WM,1,14517,NAME,white
25,1,BAD,1,20869,WORD,
25,1,BAD,1,14705,WORD,
25,1,BAD,1,8057,WORD,
25,1,BAD,1,14888,WORD,
25,1,BAD,1,24289,WORD,
25,1,BAD,1,13113,WORD,
25,1,BAD,1,12954,WORD,
25,1,BAD,1,10030,WORD,
25,1,BAD,1,11854,WORD,
25,1,BAD,1,10107,WORD,
25,1,BAD,1,17784,WORD,
25,1,BAD,1,11723,WORD,
25,1,BAD,1,12735,WORD,
25,1,BAD,1,8662,WORD,
25,1,BAD,1,10028,WORD,
25,1,BAD,1,11534,WORD,
25,1,BAD,1,6582,WORD,
25,1,BAD,1,10910,WORD,
25,1,GOOD,1,11274,WORD,
25,1,GOOD,1,22017,WORD,
25,1,GOOD,1,11489,WORD,
25,1,GOOD,1,11181,WORD,
25,1,GOOD,1,11458,WORD,
25,1,GOOD,1,10218,WORD,
25,1,GOOD,1,10298,WORD,
25,1,GOOD,1,9920,WORD,
25,1,GOOD,1,10346,WORD,
25,1,GOOD,1,12681,WORD,
25,1,GOOD,1,10308,WORD,
25,1,GOOD,1,16393,WORD,
25,1,GOOD,1,13729,WORD,
25,1,GOOD,1,10911,WORD,
25,1,GOOD,1,19905,WORD,
25,1,GOOD,1,11030,WORD,
25,1,GOOD,1,8124,WORD,
25,1,GOOD,1,15909,WORD,
25,1,BF,0,12474,NAME,black
25,1,BM,0,22857,NAME,black
25,1,BM,0,19020,NAME,black
25,1,BM,0,12454,NAME,black
25,1,BM,0,11172,NAME,black
25,1,WM,0,14096,NAME,white
25,1,WM,0,16738,NAME,white
25,1,BAD,0,17886,WORD,
25,1,BAD,0,30821,WORD,
25,1,GOOD,0,18100,WORD,
25,1,GOOD,0,20874,WORD,
26,0,BF,1,5670,NAME,black
26,0,BF,1,5911,NAME,black
26,0,BF,1,5635,NAME,black
26,0,BF,1,8598,NAME,black
26,0,BF,1,6196,NAME,black
26,0,BF,1,4081,NAME,black
26,0,BF,1,4525,NAME,black
26,0,BF,1,4771,NAME,black
26,0,BF,1,5522,NAME,black
26,0,BF,1,5224,NAME,black
26,0,BF,1,6337,NAME,black
26,0,BF,1,6578,NAME,black
26,0,BF,1,4576,NAME,black
26,0,BF,1,4564,NAME,black
26,0,BF,1,6399,NAME,black
26,0,BF,1,4540,NAME,black
26,0,BF,1,6160,NAME,black
26,0,BF,1,5925,NAME,black
26,0,BF,1,5489,NAME,black
26,0,BM,1,5225,NAME,black
26,0,BM,1,5321,NAME,black
26,0,BM,1,4887,NAME,black
26,0,BM,1,6295,NAME,black
26,0,BM,1,5369,NAME,black
26,0,BM,1,5271,NAME,black
26,0,BM,1,3461,NAME,black
26,0,BM,1,5008,NAME,black
26,0,BM,1,4921,NAME,black
26,0,BM,1,4230,NAME,black
26,0,BM,1,4668,NAME,black
26,0,BM,1,6481,NAME,black
26,0,BM,1,5472,NAME,black
26,0,BM,1,5582,NAME,black
26,0,BM,1,6330,NAME,black
26,0,BM,1,4828,NAME,black
26,0,BM,1,5366,NAME,black
26,0,BM,1,5769,NAME,black
26,0,WF,1,8792,NAME,white
26,0,WF,1,5136,NAME,white
26,0,WF,1,11011,NAME,white
26,0,WF,1,6908,NAME,white
26,0,WF,1,14302,NAME,white
26,0,WF,1,5227,NAME,white
26,0,WF,1,6390,NAME,white
26,0,WF,1,6234,NAME,white
26,0,WF,1,6612,NAME,white
26,0,WF,1,5187,NAME,white
26,0,WF,1,5232,NAME,white
26,0,WF,1,6846,NAME,white
26,0,WF,1,5913,NAME,white
26,0,WF,1,5717,NAME,white
26,0,WF,1,11313,NAME,white
26,0,WF,1,5174,NAME,white
26,0,WF,1,4125,NAME,white
26,0,WF,1,7050,NAME,white
26,0,WM,1,6029,NAME,white
26,0,WM,1,5307,NAME,white
26,0,WM,1,4615,NAME,white
26,0,WM,1,4772,NAME,white
26,0,WM,1,5943,NAME,white
26,0,WM,1,5028,NAME,white
26,0,WM,1,6327,NAME,white
26,0,WM,1,6054,NAME,white
26,0,WM,1,5541,NAME,white
26,0,WM,1,8343,NAME,white
26,0,WM,1,5149,NAME,white
26,0,WM,1,6231,NAME,white
26,0,WM,1,6609,NAME,white
26,0,WM,1,4780,NAME,white
26,0,WM,1,7697,NAME,white
26,0,WM,1,6196,NAME,white
26,0,WM,1,8145,NAME,white
26,0,WM,1,7271,NAME,white
26,0,WM,1,5244,NAME,white
26,0,WM,1,4437,NAME,white
26,0,WM,1,9740,NAME,white
26,0,WM,1,4801,NAME,white
26,0,BAD,1,9044,WORD,
26,0,BAD,1,5860,WORD,
26,0,BAD,1,6659,WORD,
26,0,BAD,1,9102,WORD,
26,0,BAD,1,6497,WORD,
26,0,BAD,1,5216,WORD,
26,0,BAD,1,6255,WORD,
26,0,BAD,1,5747,WORD,
26,0,BAD,1,5937,WORD,
26,0,BAD,1,5912,WORD,
26,0,BAD,1,5980,WORD,
26,0,BAD,1,5860,WORD,
26,0,BAD,1,6550,WORD,
26,0,BAD,1,4679,WORD,
26,0,BAD,1,5606,WORD,
26,0,BAD,1,5543,WORD,
26,0,BAD,1,6546,WORD,
26,0,BAD,1,5053,WORD,
26,0,GOOD,1,5440,WORD,
26,0,GOOD,1,4871,WORD,
26,0,GOOD,1,4644,WORD,
26,0,GOOD,1,5608,WORD,
26,0,GOOD,1,5485,WORD,
26,0,GOOD,1,5925,WORD,
26,0,GOOD,1,5255,WORD,
26,0,GOOD,1,5173,WORD,
26,0,GOOD,1,4824,WORD,
26,0,GOOD,1,4209,WORD,
26,0,GOOD,1,5253,WORD,
26,0,GOOD,1,5202,WORD,
26,0,GOOD,1,5778,WORD,
26,0,GOOD,1,5377,WORD,
26,0,GOOD,1,4762,WORD,
26,0,GOOD,1,4768,WORD,
26,0,GOOD,1,8601,WORD,
26,0,GOOD,1,12085,WORD,
26,0,GOOD,1,6157,WORD,
26,0,GOOD,1,7253,WORD,
26,0,BF,0,7430,NAME,black
26,0,BM,0,4176,NAME,black
26,0,WF,0,3472,NAME,white
26,0,WM,0,4630,NAME,white
26,0,BAD,0,7193,WORD,
26,0,BAD,0,7008,WORD,
26,1,BF,1,6621,NAME,black
26,1,BF,1,5145,NAME,black
26,1,BF,1,4749,NAME,black
26,1,BF,1,9588,NAME,black
26,1,BF,1,4518,NAME,black
26,1,BF,1,4341,NAME,black
26,1,BF,1,5651,NAME,black
26,1,BF,1,4908,NAME,black
26,1,BF,1,4836,NAME,black
26,1,BF,1,4682,NAME,black
26,1,BF,1,3970,NAME,black
26,1,BF,1,4934,NAME,black
26,1,BF,1,5122,NAME,black
26,1,BF,1,7101,NAME,black
26,1,BF,1,4884,NAME,black
26,1,BF,1,6709,NAME,black
26,1,BF,1,4495,NAME,black
26,1,BF,1,5962,NAME,black
26,1,BF,1,5859,NAME,black
26,1,BM,1,12893,NAME,black
26,1,BM,1,7684,NAME,black
26,1,BM,1,7704,NAME,black
26,1,BM,1,8410,NAME,black
26,1,BM,1,6113,NAME,black
26,1,BM,1,4063,NAME,black
26,1,BM,1,5965,NAME,black
26,1,BM,1,9628,NAME,black
26,1,BM,1,4002,NAME,black
26,1,BM,1,8912,NAME,black
26,1,BM,1,6066,NAME,black
26,1,BM,1,4527,NAME,black
26,1,BM,1,5002,NAME,black
26,1,BM,1,5240,NAME,black
26,1,BM,1,4887,NAME,black
26,1,BM,1,6954,NAME,black
26,1,BM,1,7119,NAME,black
26,1,WF,1,10136,NAME,white
26,1,WF,1,8343,NAME,white
26,1,WF,1,9927,NAME,white
26,1,WF,1,8653,NAME,white
26,1,WF,1,21069,NAME,white
26,1,WF,1,7004,NAME,white
26,1,WF,1,12447,NAME,white
26,1,WF,1,4779,NAME,white
26,1,WF,1,15835,NAME,white
26,1,WF,1,11496,NAME,white
26,1,WF,1,7852,NAME,white
26,1,WF,1,6175,NAME,white
26,1,WF,1,9050,NAME,white
26,1,WF,1,7143,NAME,white
26,1,WF,1,4163,NAME,white
26,1,WF,1,15284,NAME,white
26,1,WM,1,12846,NAME,white
26,1,WM,1,12048,NAME,white
26,1,WM,1,23956,NAME,white
26,1,WM,1,7471,NAME,white
26,1,WM,1,12254,NAME,white
26,1,WM,1,6006,NAME,white
26,1,WM,1,10010,NAME,white
26,1,WM,1,5051,NAME,white
26,1,WM,1,6267,NAME,white
26,1,WM,1,9166,NAME,white
26,1,WM,1,7525,NAME,white
26,1,WM,1,4903,NAME,white
26,1,WM,1,6314,NAME,white
26,1,WM,1,5124,NAME,white
26,1,WM,1,5501,NAME,white
26,1,WM,1,6207,NAME,white
26,1,WM,1,10406,NAME,white
26,1,WM,1,6937,NAME,white
26,1,WM,1,8726,NAME,white
26,1,WM,1,9305,NAME,white
26,1,WM,1,5852,NAME,white
26,1,BAD,1,37064,WORD,
26,1,BAD,1,12281,WORD,
26,1,BAD,1,11478,WORD,
26,1,BAD,1,10014,WORD,
26,1,BAD,1,12607,WORD,
26,1,BAD,1,8955,WORD,
26,1,BAD,1,15637,WORD,
26,1,BAD,1,8031,WORD,
26,1,BAD,1,7641,WORD,
26,1,BAD,1,16121,WORD,
26,1,BAD,1,7338,WORD,
26,1,BAD,1,8677,WORD,
26,1,BAD,1,13909,WORD,
26,1,BAD,1,9911,WORD,
26,1,BAD,1,14637,WORD,
26,1,BAD,1,11178,WORD,
26,1,BAD,1,5153,WORD,
26,1,BAD,1,6971,WORD,
26,1,BAD,1,7157,WORD,
26,1,GOOD,1,14067,WORD,
26,1,GOOD,1,14333,WORD,
26,1,GOOD,1,14970,WORD,
26,1,GOOD,1,11996,WORD,
26,1,GOOD,1,9574,WORD,
26,1,GOOD,1,10065,WORD,
26,1,GOOD,1,11017,WORD,
26,1,GOOD,1,8605,WORD,
26,1,GOOD,1,10577,WORD,
26,1,GOOD,1,10435,WORD,
26,1,GOOD,1,10807,WORD,
26,1,GOOD,1,8602,WORD,
26,1,GOOD,1,9056,WORD,
26,1,GOOD,1,13901,WORD,
26,1,GOOD,1,5394,WORD,
26,1,GOOD,1,11404,WORD,
26,1,GOOD,1,9597,WORD,
26,1,GOOD,1,10363,WORD,
26,1,GOOD,1,10723,WORD,
26,1,BF,0,4810,NAME,black
26,1,BM,0,8946,NAME,black
26,1,BM,0,8100,NAME,black
26,1,WF,0,4780,NAME,white
26,1,WF,0,4079,NAME,white
26,1,WF,0,4250,NAME,white
26,1,WM,0,4606,NAME,white
26,1,WM,0,2658,NAME,white
26,1,BAD,0,15780,WORD,
26,1,GOOD,0,5744,WORD,
27,0,BF,1,6121,NAME,black
27,0,BF,1,5386,NAME,black
27,0,BF,1,5319,NAME,black
27,0,BF,1,6845,NAME,black
27,0,BF,1,5670,NAME,black
27,0,BF,1,5407,NAME,black
27,0,BF,1,5854,NAME,black
27,0,BF,1,5825,NAME,black
27,0,BF,1,6042,NAME,black
27,0,BF,1,5338,NAME,black
27,0,BF,1,5595,NAME,black
27,0,BF,1,5098,NAME,black
27,0,BF,1,10638,NAME,black
27,0,BF,1,5923,NAME,black
27,0,BF,1,5691,NAME,black
27,0,BF,1,5943,NAME,black
27,0,BF,1,6068,NAME,black
27,0,BF,1,4539,NAME,black
27,0,BF,1,5545,NAME,black
27,0,BM,1,6994,NAME,black
27,0,BM,1,5025,NAME,black
27,0,BM,1,5307,NAME,black
27,0,BM,1,5596,NAME,black
27,0,BM,1,6142,NAME,black
27,0,BM,1,5817,NAME,black
27,0,BM,1,6375,NAME,black
27,0,BM,1,6312,NAME,black
27,0,BM,1,5870,NAME,black
27,0,BM,1,6066,NAME,black
27,0,BM,1,6197,NAME,black
27,0,BM,1,15787,NAME,black
27,0,BM,1,5707,NAME,black
27,0,BM,1,5562,NAME,black
27,0,BM,1,5017,NAME,black
27,0,BM,1,5665,NAME,black
27,0,BM,1,5790,NAME,black
27,0,WF,1,6110,NAME,white
27,0,WF,1,6001,NAME,white
27,0,WF,1,6371,NAME,white
27,0,WF,1,5837,NAME,white
27,0,WF,1,7143,NAME,white
27,0,WF,1,6065,NAME,white
27,0,WF,1,7784,NAME,white
27,0,WF,1,5832,NAME,white
27,0,WF,1,5678,NAME,white
27,0,WF,1,5561,NAME,white
27,0,WF,1,10462,NAME,white
27,0,WF,1,9647,NAME,white
27,0,WF,1,5718,NAME,white
27,0,WF,1,5738,NAME,white
27,0,WF,1,11257,NAME,white
27,0,WF,1,5981,NAME,white
27,0,WF,1,5526,NAME,white
27,0,WF,1,5117,NAME,white
27,0,WM,1,6872,NAME,white
27,0,WM,1,5345,NAME,white
27,0,WM,1,5167,NAME,white
27,0,WM,1,5230,NAME,white
27,0,WM,1,6043,NAME,white
27,0,WM,1,5955,NAME,white
27,0,WM,1,8335,NAME,white
27,0,WM,1,11136,NAME,white
27,0,WM,1,7398,NAME,white
27,0,WM,1,5654,NAME,white
27,0,WM,1,8595,NAME,white
27,0,WM,1,5947,NAME,white
27,0,WM,1,6147,NAME,white
27,0,WM,1,5448,NAME,white
27,0,WM,1,5304,NAME,white
27,0,WM,1,19289,NAME,white
27,0,WM,1,5847,NAME,white
27,0,WM,1,6420,NAME,white
27,0,WM,1,10900,NAME,white
27,0,WM,1,5983,NAME,white
27,0,WM,1,6408,NAME,white
27,0,WM,1,6312,NAME,white
27,0,WM,1,5602,NAME,white
27,0,BAD,1,8887,WORD,
27,0,BAD,1,7088,WORD,
27,0,BAD,1,5593,WORD,
27,0,BAD,1,5336,WORD,
27,0,BAD,1,5373,WORD,
27,0,BAD,1,5617,WORD,
27,0,BAD,1,8080,WORD,
27,0,BAD,1,5642,WORD,
27,0,BAD,1,5507,WORD,
27,0,BAD,1,6434,WORD,
27,0,BAD,1,5944,WORD,
27,0,BAD,1,7314,WORD,
27,0,BAD,1,6124,WORD,
27,0,BAD,1,11364,WORD,
27,0,BAD,1,5363,WORD,
27,0,BAD,1,6464,WORD,
27,0,BAD,1,6550,WORD,
27,0,BAD,1,10613,WORD,
27,0,BAD,1,5417,WORD,
27,0,BAD,1,5954,WORD,
27,0,GOOD,1,6071,WORD,
27,0,GOOD,1,7136,WORD,
27,0,GOOD,1,6189,WORD,
27,0,GOOD,1,6004,WORD,
27,0,GOOD,1,7662,WORD,
27,0,GOOD,1,8275,WORD,
27,0,GOOD,1,7117,WORD,
27,0,GOOD,1,8412,WORD,
27,0,GOOD,1,5911,WORD,
27,0,GOOD,1,6116,WORD,
27,0,GOOD,1,5726,WORD,
27,0,GOOD,1,6026,WORD,
27,0,GOOD,1,5807,WORD,
27,0,GOOD,1,6266,WORD,
27,0,GOOD,1,6549,WORD,
27,0,GOOD,1,5476,WORD,
27,0,GOOD,1,5839,WORD,
27,0,GOOD,1,5452,WORD,
27,0,GOOD,1,14814,WORD,
27,0,BF,0,9612,NAME,black
27,0,BM,0,6779,NAME,black
27,0,BM,0,5195,NAME,black
27,0,WF,0,6629,NAME,white
27,0,GOOD,0,8452,WORD,
27,1,BF,1,6541,NAME,black
27,1,BF,1,5647,NAME,black
27,1,BF,1,15895,NAME,black
27,1,BF,1,22094,NAME,black
27,1,BF,1,14965,NAME,black
27,1,BF,1,5016,NAME,black
27,1,BF,1,6708,NAME,black
27,1,BF,1,5770,NAME,black
27,1,BF,1,4822,NAME,black
27,1,BF,1,4836,NAME,black
27,1,BF,1,6560,NAME,black
27,1,BF,1,14303,NAME,black
27,1,BF,1,4439,NAME,black
27,1,BF,1,7641,NAME,black
27,1,BF,1,5046,NAME,black
27,1,BF,1,8104,NAME,black
27,1,BF,1,4409,NAME,black
27,1,BF,1,6533,NAME,black
27,1,BF,1,8983,NAME,black
27,1,BF,1,6992,NAME,black
27,1,BM,1,6776,NAME,black
27,1,BM,1,4882,NAME,black
27,1,BM,1,5603,NAME,black
27,1,BM,1,9894,NAME,black
27,1,BM,1,11764,NAME,black
27,1,BM,1,14068,NAME,black
27,1,BM,1,3740,NAME,black
27,1,BM,1,4086,NAME,black
27,1,BM,1,6319,NAME,black
27,1,BM,1,5896,NAME,black
27,1,BM,1,8424,NAME,black
27,1,BM,1,5771,NAME,black
27,1,BM,1,5124,NAME,black
27,1,BM,1,6323,NAME,black
27,1,BM,1,5450,NAME,black
27,1,BM,1,6937,NAME,black
27,1,BM,1,4692,NAME,black
27,1,BM,1,5964,NAME,black
27,1,BM,1,7630,NAME,black
27,1,WF,1,6444,NAME,white
27,1,WF,1,6252,NAME,white
27,1,WF,1,11557,NAME,white
27,1,WF,1,13443,NAME,white
27,1,WF,1,7753,NAME,white
27,1,WF,1,5633,NAME,white
27,1,WF,1,11087,NAME,white
27,1,WF,1,6516,NAME,white
27,1,WF,1,5320,NAME,white
27,1,WF,1,7954,NAME,white
27,1,WF,1,4639,NAME,white
27,1,WF,1,19732,NAME,white
27,1,WF,1,5817,NAME,white
27,1,WF,1,12029,NAME,white
27,1,WF,1,8209,NAME,white
27,1,WF,1,6454,NAME,white
27,1,WM,1,11179,NAME,white
27,1,WM,1,5296,NAME,white
27,1,WM,1,5113,NAME,white
27,1,WM,1,6223,NAME,white
27,1,WM,1,14902,NAME,white
27,1,WM,1,35242,NAME,white
27,1,WM,1,8344,NAME,white
27,1,WM,1,6106,NAME,white
27,1,WM,1,11793,NAME,white
27,1,WM,1,6878,NAME,white
27,1,WM,1,6768,NAME,white
27,1,WM,1,8318,NAME,white
27,1,WM,1,8562,NAME,white
27,1,WM,1,13789,NAME,white
27,1,WM,1,11103,NAME,white
27,1,WM,1,4639,NAME,white
27,1,WM,1,9494,NAME,white
27,1,WM,1,8216,NAME,white
27,1,BAD,1,18155,WORD,
27,1,BAD,1,12814,WORD,
27,1,BAD,1,10264,WORD,
27,1,BAD,1,26373,WORD,
27,1,BAD,1,15698,WORD,
27,1,BAD,1,18779,WORD,
27,1,BAD,1,7861,WORD,
27,1,BAD,1,9591,WORD,
27,1,BAD,1,25549,WORD,
27,1,BAD,1,12534,WORD,
27,1,BAD,1,27719,WORD,
27,1,BAD,1,14128,WORD,
27,1,BAD,1,25164,WORD,
27,1,BAD,1,11182,WORD,
27,1,BAD,1,4644,WORD,
27,1,BAD,1,6462,WORD,
27,1,GOOD,1,7713,WORD,
27,1,GOOD,1,12282,WORD,
27,1,GOOD,1,9717,WORD,
27,1,GOOD,1,10197,WORD,
27,1,GOOD,1,22533,WORD,
27,1,GOOD,1,10167,WORD,
27,1,GOOD,1,6914,WORD,
27,1,GOOD,1,13729,WORD,
27,1,GOOD,1,30369,WORD,
27,1,GOOD,1,10945,WORD,
27,1,GOOD,1,10833,WORD,
27,1,GOOD,1,11267,WORD,
27,1,GOOD,1,13210,WORD,
27,1,WF,0,4794,NAME,white
27,1,WF,0,10719,NAME,white
27,1,WF,0,6831,NAME,white
27,1,WM,0,10668,NAME,white
27,1,WM,0,7824,NAME,white
27,1,WM,0,11447,NAME,white
27,1,WM,0,15537,NAME,white
27,1,WM,0,7546,NAME,white
27,1,BAD,0,8031,WORD,
27,1,BAD,0,5517,WORD,
27,1,BAD,0,5499,WORD,
27,1,BAD,0,17109,WORD,
27,1,GOOD,0,10352,WORD,
27,1,GOOD,0,11945,WORD,
27,1,GOOD,0,7444,WORD,
27,1,GOOD,0,8679,WORD,
27,1,GOOD,0,6963,WORD,
27,1,GOOD,0,7584,WORD,
27,1,GOOD,0,11552,WORD,
28,0,BF,1,5597,NAME,black
28,0,BF,1,6374,NAME,black
28,0,BF,1,5710,NAME,black
28,0,BF,1,4614,NAME,black
28,0,BF,1,5641,NAME,black
28,0,BF,1,5071,NAME,black
28,0,BF,1,4662,NAME,black
28,0,BF,1,5110,NAME,black
28,0,BF,1,4376,NAME,black
28,0,BF,1,5007,NAME,black
28,0,BF,1,6338,NAME,black
28,0,BF,1,4037,NAME,black
28,0,BF,1,4255,NAME,black
28,0,BF,1,5141,NAME,black
28,0,BF,1,3595,NAME,black
28,0,BF,1,5290,NAME,black
28,0,BF,1,4755,NAME,black
28,0,BF,1,4378,NAME,black
28,0,BF,1,5504,NAME,black
28,0,BF,1,5487,NAME,black
28,0,BM,1,4485,NAME,black
28,0,BM,1,5871,NAME,black
28,0,BM,1,6086,NAME,black
28,0,BM,1,5172,NAME,black
28,0,BM,1,4827,NAME,black
28,0,BM,1,5517,NAME,black
28,0,BM,1,4098,NAME,black
28,0,BM,1,3821,NAME,black
28,0,BM,1,4388,NAME,black
28,0,BM,1,5255,NAME,black
28,0,BM,1,5548,NAME,black
28,0,BM,1,5120,NAME,black
28,0,BM,1,5023,NAME,black
28,0,BM,1,4264,NAME,black
28,0,BM,1,4130,NAME,black
28,0,BM,1,4108,NAME,black
28,0,BM,1,7187,NAME,black
28,0,BM,1,5463,NAME,black
28,0,WF,1,7460,NAME,white
28,0,WF,1,6538,NAME,white
28,0,WF,1,7333,NAME,white
28,0,WF,1,5874,NAME,white
28,0,WF,1,8046,NAME,white
28,0,WF,1,4421,NAME,white
28,0,WF,1,9544,NAME,white
28,0,WF,1,6449,NAME,white
28,0,WF,1,5597,NAME,white
28,0,WF,1,6400,NAME,white
28,0,WF,1,5601,NAME,white
28,0,WF,1,4643,NAME,white
28,0,WF,1,5289,NAME,white
28,0,WF,1,6558,NAME,white
28,0,WF,1,4963,NAME,white
28,0,WF,1,4706,NAME,white
28,0,WF,1,5535,NAME,white
28,0,WF,1,4028,NAME,white
28,0,WF,1,5204,NAME,white
28,0,WM,1,4708,NAME,white
28,0,WM,1,6494,NAME,white
28,0,WM,1,5675,NAME,white
28,0,WM,1,7255,NAME,white
28,0,WM,1,5645,NAME,white
28,0,WM,1,5229,NAME,white
28,0,WM,1,6775,NAME,white
28,0,WM,1,6925,NAME,white
28,0,WM,1,4268,NAME,white
28,0,WM,1,4779,NAME,white
28,0,WM,1,5169,NAME,white
28,0,WM,1,4441,NAME,white
28,0,WM,1,5383,NAME,white
28,0,WM,1,4756,NAME,white
28,0,WM,1,5063,NAME,white
28,0,WM,1,4311,NAME,white
28,0,WM,1,5606,NAME,white
28,0,WM,1,6213,NAME,white
28,0,WM,1,5162,NAME,white
28,0,WM,1,10106,NAME,white
28,0,WM,1,6492,NAME,white
28,0,BAD,1,5940,WORD,
28,0,BAD,1,6517,WORD,
28,0,BAD,1,5434,WORD,
28,0,BAD,1,5361,WORD,
28,0,BAD,1,4766,WORD,
28,0,BAD,1,8035,WORD,
28,0,BAD,1,5306,WORD,
28,0,BAD,1,4887,WORD,
28,0,BAD,1,4945,WORD,
28,0,BAD,1,6203,WORD,
28,0,BAD,1,4652,WORD,
28,0,BAD,1,5272,WORD,
28,0,BAD,1,3616,WORD,
28,0,BAD,1,7536,WORD,
28,0,BAD,1,7663,WORD,
28,0,BAD,1,5556,WORD,
28,0,BAD,1,10297,WORD,
28,0,BAD,1,5061,WORD,
28,0,BAD,1,5594,WORD,
28,0,GOOD,1,5278,WORD,
28,0,GOOD,1,6422,WORD,
28,0,GOOD,1,5697,WORD,
28,0,GOOD,1,7023,WORD,
28,0,GOOD,1,5823,WORD,
28,0,GOOD,1,5766,WORD,
28,0,GOOD,1,4691,WORD,
28,0,GOOD,1,9146,WORD,
28,0,GOOD,1,12269,WORD,
28,0,GOOD,1,5469,WORD,
28,0,GOOD,1,6073,WORD,
28,0,GOOD,1,4718,WORD,
28,0,GOOD,1,5450,WORD,
28,0,GOOD,1,6094,WORD,
28,0,GOOD,1,6000,WORD,
28,0,GOOD,1,4508,WORD,
28,0,GOOD,1,4336,WORD,
28,0,GOOD,1,8775,WORD,
28,0,GOOD,1,6605,WORD,
28,0,BM,0,4044,NAME,black
28,0,WM,0,4428,NAME,white
28,0,WM,0,5279,NAME,white
28,0,BAD,0,4450,WORD,
28,0,GOOD,0,4446,WORD,
28,1,BF,1,7664,NAME,black
28,1,BF,1,6815,NAME,black
28,1,BF,1,5988,NAME,black
28,1,BF,1,5754,NAME,black
28,1,BF,1,17390,NAME,black
28,1,BF,1,4442,NAME,black
28,1,BF,1,4369,NAME,black
28,1,BF,1,4534,NAME,black
28,1,BF,1,3920,NAME,black
28,1,BF,1,3204,NAME,black
28,1,BF,1,4254,NAME,black
28,1,BF,1,5571,NAME,black
28,1,BF,1,5022,NAME,black
28,1,BF,1,6092,NAME,black
28,1,BF,1,5106,NAME,black
28,1,BF,1,4887,NAME,black
28,1,BF,1,10768,NAME,black
28,1,BF,1,4664,NAME,black
28,1,BF,1,5231,NAME,black
28,1,BM,1,6967,NAME,black
28,1,BM,1,5261,NAME,black
28,1,BM,1,7008,NAME,black
28,1,BM,1,6627,NAME,black
28,1,BM,1,7707,NAME,black
28,1,BM,1,5807,NAME,black
28,1,BM,1,4370,NAME,black
28,1,BM,1,3806,NAME,black
28,1,BM,1,5507,NAME,black
28,1,BM,1,3581,NAME,black
28,1,BM,1,5228,NAME,black
28,1,BM,1,6689,NAME,black
28,1,BM,1,7271,NAME,black
28,1,BM,1,6581,NAME,black
28,1,BM,1,5258,NAME,black
28,1,BM,1,7172,NAME,black
28,1,BM,1,6232,NAME,black
28,1,BM,1,6948,NAME,black
28,1,WF,1,8573,NAME,white
28,1,WF,1,5480,NAME,white
28,1,WF,1,6211,NAME,white
28,1,WF,1,4977,NAME,white
28,1,WF,1,4822,NAME,white
28,1,WF,1,5807,NAME,white
28,1,WF,1,6653,NAME,white
28,1,WF,1,15517,NAME,white
28,1,WF,1,6014,NAME,white
28,1,WF,1,7370,NAME,white
28,1,WF,1,6181,NAME,white
28,1,WF,1,6630,NAME,white
28,1,WF,1,4452,NAME,white
28,1,WF,1,7402,NAME,white
28,1,WM,1,8954,NAME,white
28,1,WM,1,7108,NAME,white
