sub	cell	channel	voltage	switch	incongruency	coronal	sagittal	SC_RT	MC_RT	old_IAT	IAT_2003
17	congruent_switch	FZ	-1.517721	1	0	0	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	F4	0.078656	1	0	0	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	FC3	3.723389	1	0	1	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	F3	2.157389	1	0	0	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	PZ	8.773983	0	1	4	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	P4	9.178465	0	1	4	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	CP4	8.550414	0	1	3	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	C4	5.429662	0	1	2	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	P3	7.43697	0	1	4	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	CP3	6.988962	0	1	3	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	CPZ	7.655127	0	1	3	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	CZ	5.587932	0	1	2	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	FC4	4.172019	0	1	1	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	C3	5.125096	0	1	2	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	FCZ	3.251325	0	1	1	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	FZ	1.083678	0	1	0	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	F4	1.544099	0	1	0	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	FC3	3.019679	0	1	1	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_stay	F3	1.669895	0	1	0	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	PZ	7.422989	1	1	4	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	P4	8.265489	1	1	4	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	CP4	6.606876	1	1	3	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	C4	3.615097	1	1	2	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	P3	7.308419	1	1	4	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	CP3	6.60979	1	1	3	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	CPZ	7.654301	1	1	3	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	CZ	4.060584	1	1	2	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	FC4	2.691122	1	1	1	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	C3	4.411442	1	1	2	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	FCZ	2.099537	1	1	1	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	FZ	-0.554276	1	1	0	1	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	F4	0.558952	1	1	0	2	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	FC3	1.840738	1	1	1	0	90.6187	166.3049	0.201957656	0.4653102
17	incongruent_switch	F3	-0.067564	1	1	0	0	90.6187	166.3049	0.201957656	0.4653102
18	congruent_stay	PZ	11.603575	0	0	4	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	P4	10.606827	0	0	4	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	CP4	10.073701	0	0	3	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	C4	7.198621	0	0	2	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	P3	9.805987	0	0	4	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	CP3	8.575717	0	0	3	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	CPZ	11.494062	0	0	3	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	CZ	6.818775	0	0	2	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	FC4	3.909392	0	0	1	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	C3	5.680532	0	0	2	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	FCZ	3.133839	0	0	1	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	FZ	1.015716	0	0	0	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	F4	0.10835	0	0	0	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	FC3	3.297304	0	0	1	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_stay	F3	0.314795	0	0	0	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	PZ	13.757485	1	0	4	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	P4	14.075628	1	0	4	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	CP4	13.276915	1	0	3	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	C4	10.49755	1	0	2	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	P3	12.670595	1	0	4	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	CP3	11.606265	1	0	3	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	CPZ	13.693971	1	0	3	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	CZ	9.550687	1	0	2	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	FC4	5.637062	1	0	1	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	C3	7.863284	1	0	2	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	FCZ	4.542259	1	0	1	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	FZ	-0.415639	1	0	0	1	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	F4	1.717735	1	0	0	2	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	FC3	4.520277	1	0	1	0	104.48385	171.91755	0.339510756	0.7766918
18	congruent_switch	F3	3.013919	1	0	0	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	PZ	8.782608	0	1	4	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	P4	9.175847	0	1	4	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	CP4	8.53756	0	1	3	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	C4	5.43259	0	1	2	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	P3	7.438669	0	1	4	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	CP3	6.990489	0	1	3	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	CPZ	7.651973	0	1	3	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	CZ	5.583981	0	1	2	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	FC4	4.200747	0	1	1	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	C3	5.145573	0	1	2	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	FCZ	3.270867	0	1	1	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	FZ	1.124136	0	1	0	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	F4	1.611261	0	1	0	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	FC3	3.050275	0	1	1	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_stay	F3	1.735371	0	1	0	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	PZ	7.402634	1	1	4	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	P4	8.157976	1	1	4	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	CP4	6.554013	1	1	3	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	C4	3.894536	1	1	2	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	P3	7.187498	1	1	4	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	CP3	6.56761	1	1	3	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	CPZ	7.693587	1	1	3	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	CZ	3.946468	1	1	2	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	FC4	2.360829	1	1	1	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	C3	4.23304	1	1	2	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	FCZ	1.80796	1	1	1	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	FZ	-1.102228	1	1	0	1	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	F4	0.02255	1	1	0	2	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	FC3	1.536937	1	1	1	0	104.48385	171.91755	0.339510756	0.7766918
18	incongruent_switch	F3	-0.481656	1	1	0	0	104.48385	171.91755	0.339510756	0.7766918
19	congruent_stay	PZ	-0.831528	0	0	4	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	P4	1.524607	0	0	4	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	CP4	1.037021	0	0	3	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	C4	-0.174816	0	0	2	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	P3	0.150929	0	0	4	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	CP3	-1.066405	0	0	3	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	CPZ	-1.192249	0	0	3	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	CZ	-1.846906	0	0	2	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	FC4	-1.893254	0	0	1	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	C3	-1.533652	0	0	2	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	FCZ	-2.450817	0	0	1	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	FZ	-2.99059	0	0	0	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	F4	-2.956958	0	0	0	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	FC3	-2.432884	0	0	1	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_stay	F3	-3.10516	0	0	0	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	PZ	-1.04866	1	0	4	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	P4	0.305965	1	0	4	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	CP4	-0.21647	1	0	3	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	C4	-1.04822	1	0	2	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	P3	-1.095464	1	0	4	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	CP3	-1.836195	1	0	3	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	CPZ	-1.3281	1	0	3	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	CZ	-2.09531	1	0	2	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	FC4	-2.557729	1	0	1	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	C3	-1.997899	1	0	2	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	FCZ	-2.854582	1	0	1	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	FZ	-3.667318	1	0	0	1	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	F4	-3.650344	1	0	0	2	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	FC3	-3.341446	1	0	1	0	119.28485	296.70625	0.368080928	0.9987122
19	congruent_switch	F3	-4.176053	1	0	0	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	PZ	-2.395122	0	1	4	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	P4	-1.355152	0	1	4	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	CP4	-1.603636	0	1	3	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	C4	-2.160177	0	1	2	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	P3	-1.943823	0	1	4	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	CP3	-2.800577	0	1	3	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	CPZ	-2.801657	0	1	3	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	CZ	-3.284909	0	1	2	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	FC4	-2.71472	0	1	1	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	C3	-2.847165	0	1	2	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	FCZ	-3.558767	0	1	1	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	FZ	-3.539933	0	1	0	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	F4	-2.978004	0	1	0	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	FC3	-3.308737	0	1	1	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_stay	F3	-3.715325	0	1	0	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	PZ	-3.536816	1	1	4	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	P4	-1.517937	1	1	4	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	CP4	-2.076233	1	1	3	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	C4	-2.600706	1	1	2	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	P3	-1.642559	1	1	4	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	CP3	-2.631152	1	1	3	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	CPZ	-3.966256	1	1	3	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	CZ	-3.962371	1	1	2	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	FC4	-2.566068	1	1	1	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	C3	-3.176766	1	1	2	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	FCZ	-3.531856	1	1	1	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	FZ	-3.276816	1	1	0	1	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	F4	-2.382917	1	1	0	2	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	FC3	-3.232246	1	1	1	0	119.28485	296.70625	0.368080928	0.9987122
19	incongruent_switch	F3	-3.168439	1	1	0	0	119.28485	296.70625	0.368080928	0.9987122
20	congruent_stay	PZ	1.645189	0	0	4	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	P4	-1.111063	0	0	4	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	CP4	-1.904009	0	0	3	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	C4	-3.026208	0	0	2	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	P3	2.742443	0	0	4	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	CP3	1.141928	0	0	3	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	CPZ	0.128778	0	0	3	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	CZ	-1.874604	0	0	2	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	FC4	-2.340863	0	0	1	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	C3	1.271841	0	0	2	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	FCZ	-4.593279	0	0	1	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	FZ	-3.935576	0	0	0	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	F4	-1.425259	0	0	0	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	FC3	0.226237	0	0	1	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_stay	F3	-1.058565	0	0	0	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	PZ	3.370447	1	0	4	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	P4	0.78573	1	0	4	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	CP4	-0.677749	1	0	3	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	C4	-2.097188	1	0	2	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	P3	3.981232	1	0	4	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	CP3	1.622111	1	0	3	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	CPZ	1.83854	1	0	3	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	CZ	-0.90922	1	0	2	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	FC4	-2.030605	1	0	1	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	C3	0.220629	1	0	2	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	FCZ	-4.699295	1	0	1	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	FZ	-4.940329	1	0	0	1	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	F4	-2.613456	1	0	0	2	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	FC3	-1.669927	1	0	1	0	174.16775	428.03955	0.372626588	0.929436
20	congruent_switch	F3	-3.300761	1	0	0	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	PZ	-0.025211	0	1	4	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	P4	-0.704103	0	1	4	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	CP4	-2.947643	0	1	3	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	C4	-4.458802	0	1	2	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	P3	1.356514	0	1	4	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	CP3	-0.921244	0	1	3	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	CPZ	-1.840964	0	1	3	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	CZ	-4.421986	0	1	2	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	FC4	-4.877151	0	1	1	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	C3	-2.57279	0	1	2	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	FCZ	-8.455486	0	1	1	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	FZ	-8.96027	0	1	0	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	F4	-5.509228	0	1	0	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	FC3	-4.881357	0	1	1	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_stay	F3	-7.260759	0	1	0	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	PZ	2.47153	1	1	4	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	P4	1.475499	1	1	4	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	CP4	-1.214835	1	1	3	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	C4	-3.702009	1	1	2	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	P3	3.257792	1	1	4	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	CP3	0.310214	1	1	3	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	CPZ	-0.232516	1	1	3	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	CZ	-3.017166	1	1	2	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	FC4	-4.43596	1	1	1	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	C3	-1.008205	1	1	2	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	FCZ	-6.730356	1	1	1	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	FZ	-7.814238	1	1	0	1	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	F4	-5.804049	1	1	0	2	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	FC3	-3.40099	1	1	1	0	174.16775	428.03955	0.372626588	0.929436
20	incongruent_switch	F3	-6.020059	1	1	0	0	174.16775	428.03955	0.372626588	0.929436
21	congruent_stay	PZ	0.034612	0	0	4	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	P4	1.70357	0	0	4	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	CP4	2.438453	0	0	3	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	C4	2.865899	0	0	2	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	P3	1.774003	0	0	4	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	CP3	1.555836	0	0	3	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	CPZ	0.907481	0	0	3	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	CZ	1.735474	0	0	2	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	FC4	3.801097	0	0	1	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	C3	1.760863	0	0	2	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	FCZ	2.95354	0	0	1	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	FZ	2.968294	0	0	0	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	F4	4.699789	0	0	0	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	FC3	2.11787	0	0	1	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_stay	F3	2.366346	0	0	0	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	PZ	1.278838	1	0	4	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	P4	2.178914	1	0	4	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	CP4	3.383604	1	0	3	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	C4	4.533018	1	0	2	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	P3	2.718795	1	0	4	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	CP3	3.16144	1	0	3	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	CPZ	2.514041	1	0	3	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	CZ	3.941771	1	0	2	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	FC4	5.275141	1	0	1	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	C3	3.564404	1	0	2	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	FCZ	5.005954	1	0	1	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	FZ	4.79205	1	0	0	1	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	F4	5.764086	1	0	0	2	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	FC3	3.36493	1	0	1	0	27.3757	207.728	0.290244915	0.9953427
21	congruent_switch	F3	2.935711	1	0	0	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	PZ	3.498885	0	1	4	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	P4	4.230203	0	1	4	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	CP4	3.915143	0	1	3	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	C4	2.95236	0	1	2	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	P3	5.152689	0	1	4	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	CP3	4.68384	0	1	3	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	CPZ	4.008325	0	1	3	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	CZ	4.516688	0	1	2	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	FC4	2.25234	0	1	1	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	C3	4.574603	0	1	2	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	FCZ	2.871557	0	1	1	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	FZ	1.998385	0	1	0	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	F4	-0.212252	0	1	0	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	FC3	3.52761	0	1	1	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_stay	F3	1.864963	0	1	0	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	PZ	3.678354	1	1	4	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	P4	4.217947	1	1	4	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	CP4	3.85117	1	1	3	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	C4	2.737213	1	1	2	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	P3	4.549085	1	1	4	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	CP3	3.96951	1	1	3	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	CPZ	3.38497	1	1	3	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	CZ	3.473353	1	1	2	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	FC4	1.950641	1	1	1	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	C3	3.224465	1	1	2	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	FCZ	1.552814	1	1	1	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	FZ	1.246072	1	1	0	1	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	F4	0.491492	1	1	0	2	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	FC3	1.814984	1	1	1	0	27.3757	207.728	0.290244915	0.9953427
21	incongruent_switch	F3	0.692989	1	1	0	0	27.3757	207.728	0.290244915	0.9953427
22	congruent_stay	PZ	3.465876	0	0	4	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	P4	4.109569	0	0	4	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	CP4	3.787375	0	0	3	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	C4	3.090183	0	0	2	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	P3	3.644632	0	0	4	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	CP3	3.146426	0	0	3	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	CPZ	3.104664	0	0	3	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	CZ	3.047844	0	0	2	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	FC4	3.276562	0	0	1	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	C3	2.341295	0	0	2	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	FCZ	2.30715	0	0	1	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	FZ	2.690896	0	0	0	1	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	F4	3.001512	0	0	0	2	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	FC3	2.78628	0	0	1	0	260.03565	266.43035	0.264625344	0.6954895
22	congruent_stay	F3	3.487222	0	0	0	0	260.03565	266.43035	0.264625344	0.6954895
