sub	cell	channel	early_mean	late_mean	switch	incongruency	coronal	sagittal	SC_RT	CE_RT	old_IAT	IAT_2003
16	incongruent_stay	CPZ	9.39694	6.243843	0	1	3	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	CZ	8.887397	5.666213	0	1	2	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	FC4	3.79233	2.694265	0	1	1	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	C3	9.844836	8.145488	0	1	2	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	FCZ	5.575697	3.378955	0	1	1	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	FZ	1.956005	0.649955	0	1	0	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	F4	0.854627	-0.028881	0	1	0	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	FC3	7.159741	6.600365	0	1	1	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_stay	F3	3.399605	3.100002	0	1	0	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	PZ	7.459585	6.177551	1	1	4	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	P4	7.953208	5.293664	1	1	4	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	CP4	6.553733	4.480437	1	1	3	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	C4	4.967444	3.360387	1	1	2	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	P3	8.648375	7.970289	1	1	4	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	CP3	7.458306	6.51862	1	1	3	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	CPZ	4.782699	3.411165	1	1	3	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	CZ	4.559165	2.400099	1	1	2	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	FC4	3.359349	2.229668	1	1	1	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	C3	6.889635	5.968336	1	1	2	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	FCZ	2.755437	0.805387	1	1	1	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	FZ	0.430201	-1.358622	1	1	0	1	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	F4	0.765054	-0.519788	1	1	0	2	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	FC3	5.398377	4.876993	1	1	1	0	85.20345	76.26035	0.173498455	0.4104777
16	incongruent_switch	F3	2.213937	1.454352	1	1	0	0	85.20345	76.26035	0.173498455	0.4104777
17	congruent_stay	PZ	10.685923	5.090147	0	0	4	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	P4	9.936731	5.42626	0	0	4	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	CP4	9.471804	4.996217	0	0	3	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	C4	6.804041	1.804403	0	0	2	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	P3	8.607876	5.013645	0	0	4	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	CP3	7.873153	4.523622	0	0	3	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	CPZ	10.856348	5.496354	0	0	3	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	CZ	5.947019	0.650581	0	0	2	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	FC4	3.386276	0.126568	0	0	1	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	C3	4.885559	1.562611	0	0	2	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	FCZ	2.063053	-2.082415	0	0	1	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	FZ	0.124432	-2.65825	0	0	0	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	F4	-0.582384	-2.011241	0	0	0	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	FC3	2.527303	-1.156338	0	0	1	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_stay	F3	-0.175642	-3.152865	0	0	0	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	PZ	12.820985	7.880418	1	0	4	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	P4	12.828374	9.008199	1	0	4	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	CP4	11.829975	8.359096	1	0	3	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	C4	8.881761	6.60599	1	0	2	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	P3	11.940455	7.827352	1	0	4	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	CP3	10.540846	7.219763	1	0	3	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	CPZ	12.524173	7.439518	1	0	3	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	CZ	8.189543	3.921817	1	0	2	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	FC4	4.415622	2.264654	1	0	1	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	C3	7.238308	4.015207	1	0	2	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	FCZ	3.307498	0.332128	1	0	1	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	FZ	-1.517721	-3.13195	1	0	0	1	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	F4	0.078656	-1.184426	1	0	0	2	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	FC3	3.723389	0.215601	1	0	1	0	90.6187	166.3049	0.237542284	0.4653102
17	congruent_switch	F3	2.157389	-1.231567	1	0	0	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	PZ	8.773983	4.52616	0	1	4	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	P4	9.178465	6.419568	0	1	4	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	CP4	8.550414	5.590883	0	1	3	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	C4	5.429662	1.636183	0	1	2	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	P3	7.43697	4.954003	0	1	4	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	CP3	6.988962	4.030905	0	1	3	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	CPZ	7.655127	3.572899	0	1	3	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	CZ	5.587932	1.595801	0	1	2	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	FC4	4.172019	2.706567	0	1	1	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	C3	5.125096	2.343447	0	1	2	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	FCZ	3.251325	0.600283	0	1	1	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	FZ	1.083678	-0.364137	0	1	0	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	F4	1.544099	1.088003	0	1	0	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	FC3	3.019679	0.427707	0	1	1	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_stay	F3	1.669895	-0.282969	0	1	0	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	PZ	7.422989	3.507546	1	1	4	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	P4	8.265489	5.276263	1	1	4	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	CP4	6.606876	3.582516	1	1	3	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	C4	3.615097	1.050908	1	1	2	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	P3	7.308419	4.994479	1	1	4	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	CP3	6.60979	4.045247	1	1	3	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	CPZ	7.654301	3.478031	1	1	3	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	CZ	4.060584	0.680154	1	1	2	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	FC4	2.691122	0.853101	1	1	1	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	C3	4.411442	1.456948	1	1	2	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	FCZ	2.099537	-0.32554	1	1	1	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	FZ	-0.554276	-1.786115	1	1	0	1	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	F4	0.558952	-0.122921	1	1	0	2	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	FC3	1.840738	-1.148684	1	1	1	0	90.6187	166.3049	0.237542284	0.4653102
17	incongruent_switch	F3	-0.067564	-2.283341	1	1	0	0	90.6187	166.3049	0.237542284	0.4653102
18	congruent_stay	PZ	11.603575	5.325248	0	0	4	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	P4	10.606827	5.604156	0	0	4	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	CP4	10.073701	5.66141	0	0	3	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	C4	7.198621	2.788396	0	0	2	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	P3	9.805987	5.933547	0	0	4	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	CP3	8.575717	5.00415	0	0	3	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	CPZ	11.494062	5.528365	0	0	3	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	CZ	6.818775	1.530864	0	0	2	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	FC4	3.909392	0.898263	0	0	1	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	C3	5.680532	2.234681	0	0	2	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	FCZ	3.133839	-1.0072	0	0	1	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	FZ	1.015716	-1.86572	0	0	0	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	F4	0.10835	-1.306269	0	0	0	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	FC3	3.297304	-0.324483	0	0	1	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_stay	F3	0.314795	-2.323825	0	0	0	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	PZ	13.757485	8.478158	1	0	4	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	P4	14.075628	9.700338	1	0	4	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	CP4	13.276915	8.949253	1	0	3	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	C4	10.49755	6.978488	1	0	2	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	P3	12.670595	8.434965	1	0	4	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	CP3	11.606265	8.247418	1	0	3	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	CPZ	13.693971	8.077011	1	0	3	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	CZ	9.550687	4.684794	1	0	2	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	FC4	5.637062	2.795046	1	0	1	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	C3	7.863284	4.691961	1	0	2	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	FCZ	4.542259	0.987723	1	0	1	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	FZ	-0.415639	-2.455403	1	0	0	1	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	F4	1.717735	-0.24935	1	0	0	2	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	FC3	4.520277	0.825468	1	0	1	0	104.48385	171.91755	0.365890254	0.7766918
18	congruent_switch	F3	3.013919	-0.390884	1	0	0	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	PZ	8.782608	4.532559	0	1	4	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	P4	9.175847	6.416666	0	1	4	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	CP4	8.53756	5.575962	0	1	3	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	C4	5.43259	1.639302	0	1	2	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	P3	7.438669	4.954846	0	1	4	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	CP3	6.990489	4.031534	0	1	3	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	CPZ	7.651973	3.569073	0	1	3	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	CZ	5.583981	1.590681	0	1	2	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	FC4	4.200747	2.72923	0	1	1	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	C3	5.145573	2.361829	0	1	2	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	FCZ	3.270867	0.618053	0	1	1	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	FZ	1.124136	-0.33432	0	1	0	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	F4	1.611261	1.140912	0	1	0	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	FC3	3.050275	0.450701	0	1	1	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_stay	F3	1.735371	-0.228267	0	1	0	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	PZ	7.402634	3.478979	1	1	4	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	P4	8.157976	5.06826	1	1	4	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	CP4	6.554013	3.498962	1	1	3	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	C4	3.894536	1.628258	1	1	2	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	P3	7.187498	4.936723	1	1	4	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	CP3	6.56761	4.056449	1	1	3	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	CPZ	7.693587	3.566231	1	1	3	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	CZ	3.946468	0.659647	1	1	2	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	FC4	2.360829	0.600346	1	1	1	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	C3	4.23304	1.380507	1	1	2	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	FCZ	1.80796	-0.470618	1	1	1	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	FZ	-1.102228	-1.903523	1	1	0	1	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	F4	0.02255	-0.305724	1	1	0	2	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	FC3	1.536937	-1.232948	1	1	1	0	104.48385	171.91755	0.365890254	0.7766918
18	incongruent_switch	F3	-0.481656	-2.218892	1	1	0	0	104.48385	171.91755	0.365890254	0.7766918
19	congruent_stay	PZ	-0.831528	1.873468	0	0	4	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	P4	1.524607	1.846978	0	0	4	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	CP4	1.037021	2.313674	0	0	3	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	C4	-0.174816	2.332375	0	0	2	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	P3	0.150929	2.231837	0	0	4	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	CP3	-1.066405	2.500701	0	0	3	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	CPZ	-1.192249	2.420815	0	0	3	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	CZ	-1.846906	2.187193	0	0	2	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	FC4	-1.893254	1.465286	0	0	1	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	C3	-1.533652	2.560522	0	0	2	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	FCZ	-2.450817	1.497705	0	0	1	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	FZ	-2.99059	0.639672	0	0	0	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	F4	-2.956958	0.564625	0	0	0	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	FC3	-2.432884	1.692092	0	0	1	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_stay	F3	-3.10516	0.65298	0	0	0	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	PZ	-1.04866	1.630231	1	0	4	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	P4	0.305965	1.646285	1	0	4	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	CP4	-0.21647	1.892812	1	0	3	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	C4	-1.04822	1.895531	1	0	2	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	P3	-1.095464	0.973786	1	0	4	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	CP3	-1.836195	1.463235	1	0	3	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	CPZ	-1.3281	2.394268	1	0	3	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	CZ	-2.09531	2.059596	1	0	2	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	FC4	-2.557729	0.905888	1	0	1	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	C3	-1.997899	1.584818	1	0	2	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	FCZ	-2.854582	0.805313	1	0	1	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	FZ	-3.667318	-0.653059	1	0	0	1	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	F4	-3.650344	-0.135386	1	0	0	2	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	FC3	-3.341446	0.034432	1	0	1	0	119.28485	296.70625	0.446022958	0.9987122
19	congruent_switch	F3	-4.176053	-1.280008	1	0	0	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	PZ	-2.395122	-0.103051	0	1	4	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	P4	-1.355152	-0.067246	0	1	4	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	CP4	-1.603636	0.019741	0	1	3	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	C4	-2.160177	-0.2762	0	1	2	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	P3	-1.943823	-0.387273	0	1	4	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	CP3	-2.800577	-0.538841	0	1	3	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	CPZ	-2.801657	-0.190227	0	1	3	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	CZ	-3.284909	-0.638274	0	1	2	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	FC4	-2.71472	-1.0188	0	1	1	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	C3	-2.847165	-0.764561	0	1	2	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	FCZ	-3.558767	-1.528357	0	1	1	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	FZ	-3.539933	-2.414285	0	1	0	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	F4	-2.978004	-1.844664	0	1	0	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	FC3	-3.308737	-1.713425	0	1	1	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_stay	F3	-3.715325	-2.481734	0	1	0	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	PZ	-3.536816	-0.898111	1	1	4	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	P4	-1.517937	-0.374796	1	1	4	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	CP4	-2.076233	-0.646212	1	1	3	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	C4	-2.600706	-1.252146	1	1	2	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	P3	-1.642559	-0.22776	1	1	4	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	CP3	-2.631152	-0.907461	1	1	3	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	CPZ	-3.966256	-1.195404	1	1	3	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	CZ	-3.962371	-1.611412	1	1	2	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	FC4	-2.566068	-2.213699	1	1	1	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	C3	-3.176766	-1.456482	1	1	2	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	FCZ	-3.531856	-2.380371	1	1	1	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	FZ	-3.276816	-3.277213	1	1	0	1	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	F4	-2.382917	-2.902218	1	1	0	2	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	FC3	-3.232246	-2.447998	1	1	1	0	119.28485	296.70625	0.446022958	0.9987122
19	incongruent_switch	F3	-3.168439	-3.129457	1	1	0	0	119.28485	296.70625	0.446022958	0.9987122
20	congruent_stay	PZ	1.645189	0.178088	0	0	4	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	P4	-1.111063	-1.935363	0	0	4	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	CP4	-1.904009	-0.329068	0	0	3	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	C4	-3.026208	0.517115	0	0	2	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	P3	2.742443	2.57704	0	0	4	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	CP3	1.141928	3.061968	0	0	3	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	CPZ	0.128778	0.920106	0	0	3	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	CZ	-1.874604	0.3571	0	0	2	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	FC4	-2.340863	-0.112647	0	0	1	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	C3	1.271841	3.727339	0	0	2	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	FCZ	-4.593279	-2.516301	0	0	1	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	FZ	-3.935576	-3.207104	0	0	0	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	F4	-1.425259	-1.421917	0	0	0	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	FC3	0.226237	2.190095	0	0	1	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_stay	F3	-1.058565	0.057116	0	0	0	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	PZ	3.370447	1.229739	1	0	4	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	P4	0.78573	-0.624356	1	0	4	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	CP4	-0.677749	0.174528	1	0	3	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	C4	-2.097188	1.200233	1	0	2	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	P3	3.981232	3.32045	1	0	4	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	CP3	1.622111	3.002269	1	0	3	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	CPZ	1.83854	2.163489	1	0	3	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	CZ	-0.90922	1.379714	1	0	2	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	FC4	-2.030605	1.007669	1	0	1	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	C3	0.220629	3.005996	1	0	2	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	FCZ	-4.699295	-1.336314	1	0	1	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	FZ	-4.940329	-2.055558	1	0	0	1	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	F4	-2.613456	-0.595988	1	0	0	2	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	FC3	-1.669927	1.580497	1	0	1	0	174.16775	428.03955	0.387708467	0.929436
20	congruent_switch	F3	-3.300761	-0.413438	1	0	0	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	PZ	-0.025211	2.990069	0	1	4	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	P4	-0.704103	1.126115	0	1	4	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	CP4	-2.947643	1.308416	0	1	3	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	C4	-4.458802	0.761839	0	1	2	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	P3	1.356514	2.770997	0	1	4	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	CP3	-0.921244	2.420649	0	1	3	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	CPZ	-1.840964	3.119103	0	1	3	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	CZ	-4.421986	1.690004	0	1	2	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	FC4	-4.877151	-1.014456	0	1	1	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	C3	-2.57279	0.885516	0	1	2	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	FCZ	-8.455486	-3.143802	0	1	1	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	FZ	-8.96027	-6.252778	0	1	0	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	F4	-5.509228	-4.26499	0	1	0	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	FC3	-4.881357	-1.743358	0	1	1	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_stay	F3	-7.260759	-5.231435	0	1	0	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	PZ	2.47153	3.549253	1	1	4	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	P4	1.475499	0.877874	1	1	4	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	CP4	-1.214835	-0.365685	1	1	3	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	C4	-3.702009	-1.772418	1	1	2	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	P3	3.257792	3.535658	1	1	4	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	CP3	0.310214	2.007154	1	1	3	0	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	CPZ	-0.232516	2.497734	1	1	3	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	CZ	-3.017166	0.462069	1	1	2	1	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	FC4	-4.43596	-3.425715	1	1	1	2	174.16775	428.03955	0.387708467	0.929436
20	incongruent_switch	C3	-1.008205	1.241404	1	1	2	0	174.16775	428.03955	0.387708467	0.929436
